movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
296,165,1,USA,100000000,162804648,955174,1193,765,199000,16000,29000,11000,265,40978,8.5,Excellent
297,91,0,USA,100000000,100117603,102933,230,80,0,21,2000,700,542,4842,6.9,Good
298,78,1,USA,100000000,89296573,128285,297,141,0,10,558,452,253,2039,7.3,Good
299,103,3,USA,92000000,85017401,246803,474,383,108000,165,26000,13000,13000,57881,6.7,Good
300,131,0,USA,100000000,173005002,255447,692,193,0,226,12000,625,341,13679,6.9,Good
301,104,0,USA,100000000,75030163,108076,1690,170,0,14,3000,762,203,4487,5.1,Fair
302,101,0,Germany,100000000,77222184,87677,388,333,11000,0,925,468,279,1738,6.8,Good
303,111,4,USA,150000000,34964818,39956,186,256,24000,456,20000,548,394,21393,5.8,Fair
304,102,2,USA,100000000,107515297,85833,113,203,17000,77,14000,151,120,14552,6.7,Good
305,103,0,USA,100000000,67631157,176598,374,321,25000,207,40000,11000,3000,55175,6,Fair
306,121,0,USA,83000000,66862068,89509,524,174,2000,0,1000,1000,595,3903,5.7,Fair
307,143,0,Germany,100000000,57366262,400292,657,166,14000,380,29000,3000,452,33160,8,Good
308,240,3,USA,100000000,116866727,780588,1138,606,138000,17000,29000,11000,4000,46057,8.2,Excellent
309,121,4,USA,100000000,184031112,190786,539,144,0,541,920,710,680,2880,5.4,Fair
310,129,0,USA,105000000,54700065,221521,1049,192,0,719,660,475,423,2031,7.2,Good
311,172,5,Germany,102000000,27098580,284825,828,511,124000,670,15000,5000,1000,22686,7.5,Good
312,101,1,USA,80000000,55673333,65785,160,188,16000,0,2000,653,577,4286,7,Good
313,87,0,USA,100000000,40198710,87451,660,212,0,26,827,825,566,3144,3.3,Bad
314,101,0,USA,100000000,72660029,115687,269,245,21000,420,12000,3000,467,16235,6,Fair
315,95,0,USA,140000000,38120554,71527,217,127,0,63,23000,770,720,26940,7.1,Good
316,102,1,USA,100000000,49392095,52029,224,167,0,52,8000,735,526,10552,5.4,Fair
317,131,15,USA,90000000,39292022,127258,351,320,56000,385,26000,13000,11000,52610,6.1,Good
318,114,1,USA,105000000,28772222,33953,163,163,37000,19,1000,897,848,3962,5.3,Fair
319,94,0,USA,84000000,17010646,40751,239,78,881,6,490,294,227,1195,2.2,Bad
320,122,0,USA,100000000,24985612,71782,161,289,27000,2000,26000,911,571,28328,7,Good
321,95,1,USA,100000000,4411102,20295,164,66,416,31,3000,695,683,6161,3.8,Bad
322,115,1,France,100000000,35024475,110364,261,266,0,521,13000,537,95,13761,6.9,Good
323,88,0,USA,99000000,130174897,27918,155,208,33000,20,144,42,36,309,7.2,Good
324,110,0,USA,10000000,10200000,18697,263,97,578,342,623,508,393,1722,7.3,Good
325,130,5,USA,98000000,202007640,248045,890,202,0,208,12000,3000,591,15972,6.3,Good
326,216,3,USA,100000000,77679638,314033,1166,233,0,17000,29000,14000,1000,47657,7.5,Good
327,146,2,China,94000000,9213,38690,130,136,13000,611,23000,196,28,23240,7.6,Good
328,85,0,USA,100000000,58867694,54077,112,154,0,9,12000,11000,970,25590,6.8,Good
329,93,1,USA,90000000,59475623,49739,407,169,0,0,11000,2000,465,13748,5.2,Fair
330,152,0,USA,92000000,108638745,292022,1103,200,10000,0,2000,820,557,4270,7.7,Good
331,85,0,USA,95000000,86897182,106790,177,255,18000,116,8000,331,329,9271,6.2,Good
332,126,2,France,93000000,63540020,343274,742,173,18000,0,14000,13000,10000,39319,7.7,Good
333,146,4,USA,100000000,95328937,59581,293,221,0,127,962,740,722,4555,4.3,Fair
334,89,1,USA,95000000,50802661,58300,139,82,0,10,2000,919,442,3372,6.9,Good
335,88,0,USA,95000000,161317423,145321,139,233,14000,20,22000,1000,916,25354,6.6,Good
336,105,1,USA,95000000,201148159,103737,322,343,56000,0,2000,520,502,4671,7,Good
337,135,1,USA,65000000,43982842,125109,593,308,16000,0,873,560,310,2370,6.7,Good
338,100,0,USA,94000000,380838870,692482,866,301,11000,475,1000,939,799,5641,8.2,Excellent
339,192,2,USA,94000000,377019252,1215718,3189,328,16000,0,5000,857,416,6434,8.9,Excellent
340,172,1,USA,94000000,340478898,1100446,2417,294,10000,0,16000,5000,857,23052,8.7,Excellent
341,102,4,USA,95000000,17176900,54501,154,175,16000,44,12000,3000,766,17098,5.5,Fair
342,100,1,USA,115000000,131144183,157016,824,199,0,165,11000,509,240,12150,5.7,Fair
343,119,1,UK,100000000,23014504,172707,462,355,37000,0,40000,11000,968,54031,6.3,Good
344,92,0,USA,93000000,181166115,219501,1236,198,0,394,693,595,527,2574,5.9,Fair
345,105,0,USA,93000000,176740650,403836,646,529,47000,81,11000,1000,779,13118,7.6,Good
346,107,0,USA,90000000,71148699,68935,125,198,0,70,770,419,330,1614,6.6,Good
347,101,2,USA,92000000,67344392,165618,503,412,66000,212,13000,787,476,15481,5.3,Fair
348,137,0,USA,107000000,22406362,16832,267,106,701,102,2000,973,877,5780,6,Fair
349,115,0,USA,92000000,261437578,479166,815,283,0,663,1000,723,55,1901,8,Good
350,124,3,USA,98000000,11000000,21102,169,61,1000,212,1000,903,810,3611,5.6,Fair
351,118,0,UK,95000000,88761720,141179,419,217,9000,0,8000,3000,1000,14024,5.9,Fair
352,98,0,USA,90000000,250147615,403014,289,175,0,188,10000,826,602,12998,7.3,Good
353,82,2,USA,90000000,245823397,385871,515,191,0,487,15000,1000,967,21275,7.9,Good
354,98,1,USA,100000000,81557479,149947,326,316,18000,12000,18000,3000,1000,25780,6.8,Good
355,90,2,USA,90000000,226138454,160440,394,127,0,420,191,165,141,664,6.6,Good
356,130,0,USA,100000000,155370362,98403,683,185,0,0,11000,627,568,12890,6.6,Good
357,90,1,USA,100000000,124870275,152601,156,191,0,97,622,526,56,1227,7,Good
358,94,0,USA,90000000,196573705,166791,132,188,0,107,835,256,117,1258,7,Good
359,114,1,USA,90000000,58229120,236421,515,362,70000,0,3000,806,423,5095,7.3,Good
360,94,0,USA,92000000,125305545,145350,643,181,0,368,13000,1000,466,15419,5.5,Fair
361,151,0,USA,90000000,132373442,873649,2054,352,29000,17000,29000,13000,1000,45648,8.5,Excellent
362,88,0,USA,90000000,120618403,171792,222,143,12000,7,2000,500,484,4478,7.5,Good
363,121,3,USA,92000000,110416702,307539,577,308,0,0,21000,1000,918,23484,7,Good
364,158,1,USA,90000000,102515793,330152,632,517,54000,21000,18000,1000,585,20388,7.8,Good
365,128,1,USA,90000000,100012500,299258,346,148,0,323,13000,559,489,14274,7.6,Good
366,128,3,USA,90000000,209019489,477300,621,415,20000,0,21000,979,727,23996,7.6,Good
367,141,2,USA,,,57,1,1,0,335,11000,745,635,13379,6.1,Good
368,95,0,USA,120000000,84037039,72591,289,146,0,21,12000,802,503,15237,6.8,Good
369,92,0,USA,90000000,85884815,9418,53,70,0,12,35000,1000,1000,38450,5,Fair
370,121,0,USA,75000000,83077470,183247,440,269,0,0,10000,1000,919,14165,7.1,Good
371,113,0,USA,90000000,100018837,156348,380,198,0,221,11000,600,503,13446,5.5,Fair
372,106,0,USA,88000000,78747585,89770,342,253,39000,0,22000,11000,1000,35367,5.6,Fair
373,146,0,USA,100000000,78616689,238747,2153,281,11000,14000,3000,882,681,6217,7.1,Good
374,88,0,USA,90000000,75817994,32049,179,122,988,50,691,569,441,2622,4.9,Fair
375,150,2,USA,90000000,100853835,200556,611,159,15000,0,11000,1000,135,12289,7.4,Good
376,119,0,USA,95000000,73209340,101834,628,180,0,719,833,624,423,2356,5.7,Fair
377,128,1,UK,80000000,72515360,86152,411,227,0,521,591,249,249,2100,6.4,Good
378,106,0,USA,90000000,68558662,86627,204,183,28000,87,8000,956,918,10882,5.9,Fair
379,117,1,USA,95000000,65653758,102747,316,157,0,101,18000,11000,3000,33154,5.5,Fair
380,129,6,USA,90000000,64685359,40862,139,196,15000,209,11000,11000,886,23031,6.9,Good
381,116,0,USA,68000000,61355436,52136,184,64,0,176,192,117,84,475,6.2,Good
382,114,2,Germany,92000000,26871,121259,361,142,0,12000,11000,577,307,12499,7,Good
383,114,0,USA,90000000,60874615,60467,949,181,0,0,3000,933,281,4902,5.6,Fair
384,96,0,USA,90000000,143618384,165333,186,240,19000,107,11000,560,350,12071,7,Good
385,132,0,USA,100000000,58220776,87785,362,93,0,0,49000,1000,957,55254,6.8,Good
386,104,0,USA,90000000,47474112,58227,181,84,2000,81,3000,643,612,5062,5.4,Fair
387,111,0,USA,86000000,42877165,45602,114,66,979,79,11000,11000,2000,26088,6.1,Good
388,138,1,UK,100000000,35168677,49311,278,136,0,0,14000,602,123,15149,6.7,Good
389,100,3,USA,120000000,56114221,110486,695,369,41000,128,596,360,78,1261,4.3,Fair
390,129,0,USA,20000000,37567440,113065,337,166,0,468,919,691,183,2024,6.9,Good
391,144,0,USA,88000000,61644321,148238,529,201,0,2000,680,655,537,2523,8,Good
392,110,0,UK,90000000,190562,2508,24,47,788,96,887,886,554,2728,4.4,Fair
393,140,0,USA,87000000,120147445,57661,455,175,0,378,12000,947,599,13808,7.3,Good
394,113,0,USA,92000000,241688385,144053,395,114,0,101,22000,946,848,26239,6.3,Good
395,106,2,USA,38000000,144512310,272223,988,187,14000,357,23000,14000,4000,45327,6.7,Good
396,143,1,USA,90000000,233630478,394317,1051,221,23000,0,15000,410,272,15838,7.7,Good
397,108,0,USA,100000000,197992827,132501,548,206,0,750,49000,20000,971,70996,6.5,Good
398,108,1,USA,75000000,176049130,348232,806,239,0,521,13000,805,129,14161,7.8,Good
399,124,1,USA,85000000,172620724,146134,393,142,0,249,11000,10000,936,23603,6.4,Good
400,116,4,USA,85000000,183405771,402645,845,186,0,0,11000,1000,471,13028,7.8,Good
401,110,8,Germany,75000000,20315324,88542,254,228,19000,545,14000,8000,5000,27694,5.8,Fair
402,91,2,USA,85000000,148313048,164148,168,256,28000,266,12000,11000,11000,37142,7.1,Good
403,107,2,USA,85000000,127706877,142496,399,222,0,36,283,142,118,662,7.1,Good
404,44,1,USA,,,159910,270,103,59000,,544,183,148,996,8.6,Excellent
405,115,1,USA,85000000,126149655,166693,276,298,19000,79,18000,16000,820,36237,6.8,Good
406,100,1,USA,85000000,66941559,26413,77,84,372,36,2000,795,439,4182,4.8,Fair
407,104,5,USA,75000000,78009155,110073,194,236,0,420,2000,906,535,3768,6.2,Good
408,138,3,USA,85000000,63224849,182757,483,157,19000,278,14000,3000,213,17423,6.9,Good
409,140,4,USA,90000000,111544445,188116,415,81,0,12000,10000,660,619,11951,7.3,Good
410,120,2,USA,85000000,112703470,69860,214,187,0,278,11000,2000,963,15226,6.6,Good
411,122,3,USA,85000000,117144465,256928,288,238,0,0,14000,13000,11000,43499,6.9,Good
412,83,1,USA,85000000,84303558,65270,100,107,863,28,4000,650,624,6081,6.2,Good
413,139,2,USA,85000000,150832203,341058,713,459,49000,168,14000,5000,1000,22226,6.7,Good
414,131,1,USA,68000000,51396781,188887,662,187,0,218,5000,35,29,5103,7.6,Good
415,104,1,USA,85000000,47592825,82731,255,151,0,532,12000,3000,557,16930,6.7,Good
416,130,1,USA,70000000,50016394,106528,257,80,0,323,670,442,330,2407,6.2,Good
417,145,1,USA,85000000,57010853,119286,548,229,0,252,879,691,210,2380,7.3,Good
418,104,5,USA,85000000,62494975,179500,378,158,0,681,584,227,159,1235,6,Fair
419,97,1,UK,100000000,46440491,35446,78,190,0,6,1000,579,561,2707,7.1,Good
420,178,0,USA,90000000,44606335,169023,703,98,10000,102,12000,11000,551,23950,7.1,Good
421,108,1,USA,85000000,40048332,61417,339,135,941,99,672,174,172,1460,5.5,Fair
422,123,0,USA,,,19228,146,84,0,189,813,388,87,1476,7.8,Good
423,106,1,USA,85000000,64933670,70838,208,382,18000,763,8000,886,809,11454,5.6,Fair
424,112,0,USA,60000000,31494270,273921,522,393,36000,1000,10000,1000,719,12687,7.5,Good
425,135,0,USA,60000000,31111260,77029,466,149,0,36,894,345,106,1439,5.4,Fair
426,109,1,USA,65000000,123307945,39391,171,94,374,88,611,592,571,2818,4.3,Fair
427,86,3,USA,84000000,153288182,71424,521,138,0,67,4000,2000,271,6355,4.9,Fair
428,95,0,UK,35000000,13401683,203458,588,432,46000,38,409,107,20,578,7.1,Good
429,107,1,USA,70000000,137340146,246492,685,173,7000,153,11000,1000,233,12700,6.4,Good
430,130,0,USA,8000000,,29932,211,127,0,0,875,826,602,2662,6.9,Good
431,82,0,USA,85000000,43575716,10233,63,91,0,62,975,760,615,3326,4.3,Fair
432,88,0,USA,85000000,80170146,243053,488,238,0,218,17000,4000,521,21863,6.1,Good
433,120,0,USA,85000000,75754670,208422,342,345,3000,0,3000,169,160,3632,7,Good
434,162,0,USA,65000000,33048353,301279,589,377,12000,21000,21000,15000,495,36928,7.7,Good
435,123,1,USA,82000000,34543701,100001,289,170,0,55,3000,975,956,5839,5.9,Fair
436,101,1,USA,81000000,242589580,296904,604,191,0,293,11000,7000,1000,21276,6.7,Good
437,113,9,USA,80000000,102981571,270226,741,424,57000,13000,26000,13000,5000,46355,6.5,Good
438,110,0,USA,80000000,180965237,300542,378,154,0,0,10000,1000,898,12760,7.1,Good
439,142,0,USA,78000000,407999255,701607,1959,673,140000,378,34000,14000,575,49942,7.3,Good
440,102,0,USA,80000000,254455986,375879,402,383,56000,480,14000,670,461,16143,6.5,Good
441,126,0,USA,80000000,162831698,215255,610,153,0,13000,920,811,390,2899,7,Good
442,83,1,USA,80000000,155019340,127345,250,166,0,12,13000,7000,925,22813,6.8,Good
443,85,0,USA,80000000,145771527,117212,367,180,0,255,1000,533,443,3112,7.2,Good
444,97,0,USA,,82506325,27838,102,120,0,56,12000,8000,852,23907,6.4,Good
445,120,0,USA,75000000,140459099,135601,493,125,0,75,11000,4000,3000,22750,6.1,Good
446,116,7,USA,84000000,53215979,125036,205,234,22000,23,13000,12000,110,25220,6.7,Good
447,113,11,USA,82000000,158115031,130070,316,134,0,88,11000,437,421,13693,6.4,Good
448,87,0,USA,75000000,133103929,22838,56,91,0,31,1000,1000,733,4073,4.4,Fair
449,101,4,USA,80000000,133668525,107817,255,139,14000,221,12000,11000,11000,39269,5.4,Fair
450,110,1,USA,80000000,130313314,168172,380,265,0,88,13000,12000,11000,44798,6.5,Good
451,128,1,USA,80000000,124590960,91092,402,145,0,278,18000,4000,343,22679,6.7,Good
452,138,0,USA,80000000,127968405,786092,964,490,53000,17000,29000,223,163,29585,8.1,Excellent
453,88,2,Germany,80000000,120136047,48500,124,141,0,91,4000,3000,982,9913,5.6,Fair
454,91,1,USA,75000000,128200012,103022,269,163,0,77,1000,311,208,1804,6.3,Good
455,138,0,USA,80000000,112225777,283967,535,155,11000,610,12000,1000,805,17087,7.3,Good
456,99,0,USA,80000000,109993847,72326,116,144,0,163,11000,869,495,12831,6.1,Good
457,117,0,USA,80000000,104054514,200359,1009,226,0,0,15000,1000,818,16828,7.7,Good
458,117,1,USA,80000000,103028109,172878,203,204,19000,221,11000,3000,503,16325,6.4,Good
459,54,0,USA,,,213483,394,95,55000,,577,4,0,581,8.8,Excellent
460,123,6,USA,75000000,101087161,225282,339,139,0,165,12000,878,744,15362,6.8,Good
461,118,3,USA,80000000,101111837,150764,318,215,0,154,3000,982,915,5637,6.6,Good
462,154,3,USA,79000000,95632614,118483,674,198,0,333,22000,20000,16000,61110,7.2,Good
463,118,0,USA,80000000,94822707,227072,560,325,20000,117,18000,15000,10000,44797,6.9,Good
464,90,1,USA,80000000,92969824,63625,64,53,0,10,49000,570,159,50005,5.2,Fair
465,113,0,USA,80000000,91188905,58184,805,167,0,101,14000,960,913,17786,4.9,Fair
466,88,1,USA,80000000,90443603,112167,123,46,0,30,13000,967,366,15001,6.3,Good
467,93,0,USA,65000000,82226474,65499,424,147,0,189,1000,177,38,1267,5.6,Fair
468,104,0,USA,80000000,79363785,139423,698,276,0,301,18000,4000,71,22194,5.5,Fair
469,135,1,USA,75000000,76081498,76099,162,80,0,503,8000,137,67,8355,6.7,Good
470,134,4,USA,68000000,85707116,303185,701,406,82000,452,11000,8000,697,20411,7.6,Good
471,98,2,USA,70000000,74329966,60910,164,97,0,425,11000,643,397,12729,5.7,Fair
472,80,0,USA,80000000,100169068,16385,100,143,0,40,3000,642,375,4394,4.6,Fair
473,83,0,USA,80000000,73215310,44143,216,106,4000,21,13000,503,495,14261,7,Good
474,102,1,USA,80000000,80360866,44662,127,178,0,153,3000,1000,269,5392,5.2,Fair
475,130,0,USA,80000000,69102910,58402,370,102,0,81,10000,882,427,12186,5.1,Fair
476,129,1,USA,80000000,65948711,86422,363,209,0,438,18000,1000,502,20056,6.6,Good
477,117,0,USA,,821997,666,40,19,91,69,898,577,87,1753,7,Good
478,89,0,USA,80000000,169692572,56501,97,152,16000,266,12000,11000,859,26839,6.7,Good
479,25,1,USA,,,11427,71,31,0,,1000,960,474,2614,7.6,Good
480,74,0,USA,80000000,60507228,27543,186,129,607,11,340,243,62,814,7.3,Good
481,96,0,USA,80000000,56684819,103787,615,124,3000,25,891,639,102,1919,5.9,Fair
482,114,0,USA,90000000,50628009,22955,88,35,0,31,9000,496,372,10731,5.6,Fair
483,99,4,USA,80000000,69772969,155532,543,166,0,57,20000,3000,820,25942,6.5,Good
484,129,1,USA,75000000,45356386,71574,244,137,951,258,2000,277,163,2864,5.9,Fair
485,113,1,USA,85000000,55350897,83560,619,121,32000,25,49000,448,129,49631,7,Good
486,90,0,USA,80000000,39442871,80639,237,87,0,65,11000,11000,658,25190,5.3,Fair
487,118,2,USA,88000000,37899638,98472,492,233,0,0,13000,13000,871,27114,5.9,Fair
488,106,3,USA,70000000,37754208,172217,405,132,0,13000,20000,770,733,22590,6.3,Good
489,81,0,France,,,979,3,63,257,92,23,21,8,54,6.4,Good
490,117,2,USA,,27779888,55913,182,95,0,93,12000,1000,904,14831,6.9,Good
491,89,5,USA,80000000,38542418,151424,252,258,0,84,13000,1000,1000,18132,6.3,Good
492,145,1,USA,80000000,34566746,45231,315,162,0,79,981,274,183,1825,7.3,Good
493,114,0,USA,80000000,32885565,53132,101,61,0,357,13000,10000,366,25126,5.8,Fair
494,87,0,USA,80000000,36073232,8913,66,113,0,43,882,396,210,1971,5.2,Fair
495,119,0,USA,44000000,21471685,65464,1308,174,0,64,743,117,41,971,2.4,Bad
496,91,4,Germany,80000000,20950820,24183,160,101,665,287,3000,739,695,5593,5.7,Fair
497,118,4,USA,80000000,19673424,37446,232,205,0,252,529,48,30,619,5.8,Fair
498,116,0,USA,80000000,19480739,53057,457,123,0,503,23000,18000,982,43887,5.6,Fair
499,177,1,USA,80000000,17593391,56403,376,79,0,0,766,674,582,4346,6,Fair
500,97,0,Australia,80000000,18318000,24868,216,61,964,750,1000,971,231,2521,5.8,Fair
501,106,0,USA,90000000,27356090,58752,117,202,21000,42,14000,788,612,16922,6,Fair
502,106,1,USA,70000000,17473245,47612,348,145,995,14,2,0,0,2,5.7,Fair
503,94,0,France,86000000,15131330,25843,64,101,941,0,563,80,14,683,6,Fair
504,104,0,France,40000000,19406406,7630,42,113,0,63,67,63,7,152,7.8,Good
505,102,0,UK,52000000,1891821,16474,301,113,785,0,1000,307,212,1890,4.2,Fair
506,105,0,Canada,80000000,23219748,84508,308,272,20000,545,795,172,74,1099,5.6,Fair
507,89,0,Mexico,8000000,,230,1,3,138,0,163,94,20,370,4.4,Fair
508,135,0,USA,58000000,170708996,610568,1171,205,29000,2000,1000,592,535,2827,8.2,Excellent
509,73,0,USA,45000000,422783777,644348,656,186,17000,28,2000,886,847,6458,8.5,Excellent
510,94,3,USA,79000000,103812241,67296,133,178,0,62,14000,12000,722,27842,5.8,Fair
511,95,0,USA,78000000,119793567,64387,85,169,15000,18,622,161,18,848,6.5,Good
512,124,0,Germany,78000000,92930005,204063,764,210,0,420,22000,12000,876,35867,7.2,Good
513,136,1,USA,100000000,67286731,67856,345,140,0,394,24000,10000,1000,36925,6.7,Good
514,91,2,USA,79000000,74158157,60370,264,156,0,221,14000,11000,553,27405,3.4,Bad
515,107,5,USA,76000000,127083765,191912,370,150,0,309,23000,787,771,25296,5.9,Fair
516,108,1,France,81200000,1339152,28276,64,119,31000,54,12000,11000,6000,30230,7.8,Good
517,99,2,USA,80000000,15071514,65037,273,232,0,101,1000,422,327,2323,5.9,Fair
518,92,0,USA,76000000,26000610,16611,197,49,413,5,22000,1000,924,28050,4.1,Fair
519,87,0,Japan,75000000,323505540,24407,155,165,36000,11,1000,904,745,4782,6.8,Good
520,110,3,USA,78000000,66462600,141533,786,202,0,45,1000,872,845,4714,5.8,Fair
521,98,0,USA,76000000,368049635,286877,284,306,56000,275,7000,2000,1000,11905,7.5,Good
522,154,0,USA,75000000,306124059,430055,856,185,16000,776,10000,2000,933,16785,6.9,Good
523,129,0,USA,73000000,229074524,278362,552,177,0,14000,610,506,227,1635,6.5,Good
524,86,0,USA,75000000,193136719,266636,385,181,0,35,851,436,179,1777,6.9,Good
525,109,0,USA,76000000,35286428,361767,1206,372,17000,0,16000,430,18,16479,7.9,Good
526,104,0,USA,75000000,157299717,452928,1401,290,0,0,20000,764,505,21397,7.4,Good
527,110,0,USA,75000000,134568845,299852,713,316,0,335,11000,11000,988,25763,6.7,Good
528,136,1,USA,75000000,134006721,259492,415,122,51000,0,12000,2000,904,15999,7.4,Good
529,115,0,USA,80000000,195329763,194249,253,164,0,107,835,590,241,1815,6.9,Good
530,99,2,USA,75000000,120776832,266103,456,147,11000,88,11000,427,328,12952,6.8,Good
